	1	2	3	4	5	score	sum
eatery	0	0	0	0	3	0.45257412682243336	3
firewood	2	0	0	1	0	0.1224593312018546	3
ntp	0	2	0	0	1	0.1224593312018546	3
xls	0	0	0	2	1	0.31757447619364365	3
clocking	0	0	0	1	2	0.31757447619364365	3
laminated	0	1	0	0	2	0.1224593312018546	3
betray	0	0	0	2	1	0.31757447619364365	3
fellowship	1	0	0	2	0	0.1224593312018546	3
limo	0	0	0	0	3	0.45257412682243336	3
caveman	0	0	0	0	3	0.45257412682243336	3
babble	0	0	0	2	1	0.31757447619364365	3
criss	0	1	0	0	2	0.1224593312018546	3
carlos	0	0	0	2	1	0.31757447619364365	3
phaser	0	0	0	0	3	0.45257412682243336	3
receives	1	0	0	0	2	0.0	3
recoup	2	0	0	0	1	0.0	3
cascade	1	0	1	0	1	-0.34113089511908484	3
brainwash	0	0	0	0	3	0.45257412682243336	3
preouts	0	0	0	0	3	0.45257412682243336	3
vest	0	0	0	0	3	0.45257412682243336	3
unnoticed	0	0	0	3	0	0.45257412682243336	3
cda	0	0	0	1	2	0.31757447619364365	3
homeschooling	0	0	0	0	3	0.45257412682243336	3
rechecked	0	0	0	1	2	0.31757447619364365	3
unjustified	0	0	1	1	1	-0.08257020646231472	3
vapor	1	0	0	0	2	0.0	3
provocation	3	0	0	0	0	0.45257412682243336	3
quallity	0	0	0	0	3	0.45257412682243336	3
fould	0	0	2	0	1	0.2310585786300049	3
validity	0	0	0	0	3	0.45257412682243336	3
poduct	0	0	0	2	1	0.31757447619364365	3
honeywells	0	0	0	1	2	0.31757447619364365	3
hvac	1	0	1	0	1	-0.34113089511908484	3
bungee	0	0	0	1	2	0.31757447619364365	3
flabbergast	0	0	0	0	3	0.45257412682243336	3
birdwatch	1	0	0	0	2	0.0	3
goldilocks	1	0	0	0	2	0.0	3
carmen	0	0	1	0	2	0.2310585786300049	3
hokey	1	0	0	1	1	-0.34113089511908484	3
errored	2	1	0	0	0	0.31757447619364365	3
configuation	0	1	0	0	2	0.1224593312018546	3
comb	1	0	0	1	1	-0.34113089511908484	3
complementary	2	0	0	0	1	0.0	3
rewarding	0	0	0	2	1	0.31757447619364365	3
eqaulizer	0	0	0	2	1	0.31757447619364365	3
chaperone	0	3	0	0	0	0.45257412682243336	3
hangup	1	0	0	2	0	0.1224593312018546	3
conjuntion	1	0	0	1	1	-0.34113089511908484	3
whereupon	0	1	0	0	2	0.1224593312018546	3
continuation	0	0	0	0	3	0.45257412682243336	3
resistor	0	0	0	3	0	0.45257412682243336	3
composit	0	0	0	1	2	0.31757447619364365	3
comprarlo	0	0	0	2	1	0.31757447619364365	3
photogs	0	0	0	1	2	0.31757447619364365	3
religion	0	0	1	1	1	-0.08257020646231472	3
frantically	0	1	0	1	1	-0.2310585786300049	3
viability	0	1	0	1	1	-0.2310585786300049	3
volatile	0	0	1	2	0	0.31757447619364365	3
cardie	0	0	0	0	3	0.45257412682243336	3
netherlands	0	0	0	2	1	0.31757447619364365	3
beyong	0	0	0	0	3	0.45257412682243336	3
unquote	1	2	0	0	0	0.31757447619364365	3
nascar	0	0	0	2	1	0.31757447619364365	3
unopen	0	0	2	0	1	0.2310585786300049	3
css	2	0	0	0	1	0.0	3
foxconn	0	0	0	0	3	0.45257412682243336	3
cloths	0	0	0	1	2	0.31757447619364365	3
restate	0	0	0	2	1	0.31757447619364365	3
benifit	0	0	0	1	2	0.31757447619364365	3
prescribe	1	0	0	1	1	-0.34113089511908484	3
payed	0	0	0	0	3	0.45257412682243336	3
precor	0	0	0	1	2	0.31757447619364365	3
freeverse	1	0	0	1	1	-0.34113089511908484	3
kayaking	0	0	0	0	3	0.45257412682243336	3
coexist	1	0	0	1	1	-0.34113089511908484	3
recount	2	1	0	0	0	0.31757447619364365	3
ventaire	0	0	0	1	2	0.31757447619364365	3
expectant	0	0	0	1	2	0.31757447619364365	3
preffered	0	1	1	0	1	-0.2310585786300049	3
purchaed	1	1	0	0	1	-0.34113089511908484	3
rcvd	0	1	1	0	1	-0.2310585786300049	3
bongo	0	0	1	0	2	0.2310585786300049	3
convienant	0	0	2	1	0	0.31757447619364365	3
bureaucracy	0	0	3	0	0	0.45257412682243336	3
bummi	0	1	1	0	1	-0.2310585786300049	3
napping	0	0	1	1	1	-0.08257020646231472	3
bcz	1	0	0	2	0	0.1224593312018546	3
heartly	0	0	0	1	2	0.31757447619364365	3
wool	0	0	0	1	2	0.31757447619364365	3
keystone	0	0	0	1	2	0.31757447619364365	3
laziness	1	0	0	0	2	0.0	3
loking	0	1	0	1	1	-0.2310585786300049	3
bcl	0	0	0	3	0	0.45257412682243336	3
nighmare	1	0	1	0	1	-0.34113089511908484	3
powdery	0	0	0	2	1	0.31757447619364365	3
lopsided	1	0	0	1	1	-0.34113089511908484	3
eric	0	0	1	1	1	-0.08257020646231472	3
chemo	0	0	0	0	3	0.45257412682243336	3
hesistate	0	0	0	0	3	0.45257412682243336	3
eliminates	0	0	1	0	2	0.2310585786300049	3
leveling	0	1	0	1	1	-0.2310585786300049	3
notetaking	0	0	0	3	0	0.45257412682243336	3
cancelled	1	0	0	1	1	-0.34113089511908484	3
earthlink	1	1	1	0	0	-0.08257020646231472	3
laurel	1	0	0	0	2	0.0	3
ldc	0	0	0	2	1	0.31757447619364365	3
consignment	1	0	1	1	0	-0.2310585786300049	3
keybaord	0	0	0	0	3	0.45257412682243336	3
frosted	0	0	0	2	1	0.31757447619364365	3
expansive	0	0	0	1	2	0.31757447619364365	3
exelente	0	0	0	1	2	0.31757447619364365	3
elope	0	0	1	0	2	0.2310585786300049	3
retuned	2	0	0	1	0	0.1224593312018546	3
untitled	1	0	1	0	1	-0.34113089511908484	3
fugi	0	0	0	1	2	0.31757447619364365	3
grafitti	0	0	0	0	3	0.45257412682243336	3
whitish	0	0	1	0	2	0.2310585786300049	3
wordprocessing	0	1	0	0	2	0.1224593312018546	3
unenlightened	3	0	0	0	0	0.45257412682243336	3
luminosity	0	2	1	0	0	0.31757447619364365	3
preloading	0	0	0	1	2	0.31757447619364365	3
prduct	0	2	0	1	0	0.2310585786300049	3
recommendable	0	0	0	0	3	0.45257412682243336	3
hopping	1	0	0	1	1	-0.34113089511908484	3
ltd	0	0	1	0	2	0.2310585786300049	3
easist	1	0	0	0	2	0.0	3
bradley	0	0	0	0	3	0.45257412682243336	3
reconcile	2	0	0	1	0	0.1224593312018546	3
baking	3	0	0	0	0	0.45257412682243336	3
ezonics	2	0	0	1	0	0.1224593312018546	3
emote	0	0	1	1	1	-0.08257020646231472	3
govern	0	0	0	1	2	0.31757447619364365	3
cemetary	0	0	1	1	1	-0.08257020646231472	3
unaffected	0	0	0	1	2	0.31757447619364365	3
roady	0	0	1	1	1	-0.08257020646231472	3
wriggly	0	1	0	1	1	-0.2310585786300049	3
handel	0	1	0	1	1	-0.2310585786300049	3
purchesed	3	0	0	0	0	0.45257412682243336	3
feast	0	0	0	1	2	0.31757447619364365	3
lds	0	0	1	0	2	0.2310585786300049	3
poking	0	1	0	1	1	-0.2310585786300049	3
coleman	1	0	2	0	0	0.2310585786300049	3
vanishing	0	0	0	1	2	0.31757447619364365	3
nots	0	0	1	0	2	0.2310585786300049	3
beeps	0	2	0	1	0	0.2310585786300049	3
planetary	0	0	0	1	2	0.31757447619364365	3
consumes	0	0	0	1	2	0.31757447619364365	3
woah	0	0	0	0	3	0.45257412682243336	3
petrify	0	0	0	0	3	0.45257412682243336	3
upsell	1	2	0	0	0	0.31757447619364365	3
gpss	0	0	0	0	3	0.45257412682243336	3
barricade	1	0	0	0	2	0.0	3
refractor	0	0	1	1	1	-0.08257020646231472	3
pneumatic	0	0	0	1	2	0.31757447619364365	3
forthright	2	0	0	1	0	0.1224593312018546	3
carnauba	0	2	0	0	1	0.1224593312018546	3
espacio	0	0	0	0	3	0.45257412682243336	3
unconscionable	3	0	0	0	0	0.45257412682243336	3
checksoft	3	0	0	0	0	0.45257412682243336	3
grisoft	1	2	0	0	0	0.31757447619364365	3
expressive	0	0	0	2	1	0.31757447619364365	3
bumbo	0	0	0	1	2	0.31757447619364365	3
hari	0	1	0	1	1	-0.2310585786300049	3
pulldown	0	0	1	1	1	-0.08257020646231472	3
roadmap	0	2	0	1	0	0.2310585786300049	3
frustated	2	0	0	1	0	0.1224593312018546	3
pegtop	0	0	0	2	1	0.31757447619364365	3
carpentry	0	0	0	1	2	0.31757447619364365	3
voracious	0	0	1	1	1	-0.08257020646231472	3
xfr	0	0	0	1	2	0.31757447619364365	3
relying	0	0	0	0	3	0.45257412682243336	3
erect	1	1	0	0	1	-0.34113089511908484	3
futility	2	0	0	1	0	0.1224593312018546	3
compudaypack	0	0	0	2	1	0.31757447619364365	3
functionallity	0	0	0	2	1	0.31757447619364365	3
lic	3	0	0	0	0	0.45257412682243336	3
hasselblad	0	0	0	1	2	0.31757447619364365	3
readjustment	0	0	0	2	1	0.31757447619364365	3
urls	0	0	0	1	2	0.31757447619364365	3
wastage	0	0	2	0	1	0.2310585786300049	3
glider	0	0	0	0	3	0.45257412682243336	3
nosie	1	0	0	0	2	0.0	3
continuum	0	0	0	2	1	0.31757447619364365	3
comprado	0	0	0	2	1	0.31757447619364365	3
perplexing	0	0	0	1	2	0.31757447619364365	3
ultrastinger	0	0	0	0	3	0.45257412682243336	3
rita	2	0	0	0	1	0.0	3
bussines	0	0	0	3	0	0.45257412682243336	3
collaborator	0	0	1	2	0	0.31757447619364365	3
headaches	0	0	0	3	0	0.45257412682243336	3
hairy	0	0	0	3	0	0.45257412682243336	3
rosewill	0	0	0	0	3	0.45257412682243336	3
retracts	0	0	0	2	1	0.31757447619364365	3
chioce	0	0	0	2	1	0.31757447619364365	3
pluggin	1	0	0	0	2	0.0	3
chemist	1	0	0	0	2	0.0	3
growl	0	1	1	0	1	-0.2310585786300049	3
preprogram	0	0	0	1	2	0.31757447619364365	3
pilko	0	0	0	0	3	0.45257412682243336	3
boulder	0	0	0	1	2	0.31757447619364365	3
clause	1	0	0	1	1	-0.34113089511908484	3
rampage	1	1	0	1	0	-0.2310585786300049	3
parlor	0	0	0	0	3	0.45257412682243336	3
buks	0	0	0	3	0	0.45257412682243336	3
poket	1	0	0	0	2	0.0	3
nonstick	1	1	0	1	0	-0.2310585786300049	3
whittle	1	0	2	0	0	0.2310585786300049	3
narrative	0	1	0	1	1	-0.2310585786300049	3
natal	0	0	0	0	3	0.45257412682243336	3
fairfield	0	0	1	0	2	0.2310585786300049	3
quantify	0	0	0	2	1	0.31757447619364365	3
puch	1	0	0	0	2	0.0	3
confession	0	0	0	1	2	0.31757447619364365	3
rainx	1	0	0	0	2	0.0	3
elegent	0	0	1	1	1	-0.08257020646231472	3
ritual	2	0	1	0	0	0.2310585786300049	3
percolate	1	0	0	0	2	0.0	3
warry	0	1	0	1	1	-0.2310585786300049	3
psyclone	0	0	0	0	3	0.45257412682243336	3
compassion	0	0	2	0	1	0.2310585786300049	3
bony	0	0	0	2	1	0.31757447619364365	3
eternal	0	0	0	0	3	0.45257412682243336	3
kennsington	2	0	0	0	1	0.0	3
correlation	1	0	1	0	1	-0.34113089511908484	3
remap	0	0	1	2	0	0.31757447619364365	3
rezo	1	0	0	2	0	0.1224593312018546	3
ebookman	3	0	0	0	0	0.45257412682243336	3
confidential	1	0	0	0	2	0.0	3
becaus	0	0	0	1	2	0.31757447619364365	3
blk	0	0	1	2	0	0.31757447619364365	3
reachable	1	0	0	1	1	-0.34113089511908484	3
cortelco	0	0	0	3	0	0.45257412682243336	3
horas	0	0	0	2	1	0.31757447619364365	3
compulink	2	0	0	1	0	0.1224593312018546	3
unlatch	1	0	1	0	1	-0.34113089511908484	3
firing	0	0	0	0	3	0.45257412682243336	3
cfl	0	0	2	0	1	0.2310585786300049	3
fairytale	0	0	0	2	1	0.31757447619364365	3
boarding	0	0	0	2	1	0.31757447619364365	3
undergo	1	0	0	1	1	-0.34113089511908484	3
hadnt	0	1	1	0	1	-0.2310585786300049	3
punt	1	0	1	1	0	-0.2310585786300049	3
berate	0	0	1	1	1	-0.08257020646231472	3
winme	1	0	0	0	2	0.0	3
lightroom	0	0	0	2	1	0.31757447619364365	3
prettier	1	0	0	1	1	-0.34113089511908484	3
chewer	0	0	0	1	2	0.31757447619364365	3
glamour	0	2	0	0	1	0.1224593312018546	3
gorge	0	0	0	1	2	0.31757447619364365	3
nary	0	1	0	1	1	-0.2310585786300049	3
kca	0	0	0	2	1	0.31757447619364365	3
fica	0	0	1	0	2	0.2310585786300049	3
protege	0	0	0	3	0	0.45257412682243336	3
bridegroom	0	0	0	0	3	0.45257412682243336	3
choppiness	0	0	1	0	2	0.2310585786300049	3
pinkie	3	0	0	0	0	0.45257412682243336	3
precocious	0	0	1	0	2	0.2310585786300049	3
grammatical	1	0	0	1	1	-0.34113089511908484	3
xterra	0	0	0	3	0	0.45257412682243336	3
expands	2	0	0	1	0	0.1224593312018546	3
bunker	0	0	0	0	3	0.45257412682243336	3
nico	0	0	0	1	2	0.31757447619364365	3
buyng	1	0	0	0	2	0.0	3
corta	1	0	0	0	2	0.0	3
lone	0	0	0	0	3	0.45257412682243336	3
browing	1	1	1	0	0	-0.08257020646231472	3
fortunatly	1	1	0	1	0	-0.2310585786300049	3
compleatly	0	0	0	0	3	0.45257412682243336	3
humanoid	0	1	1	0	1	-0.2310585786300049	3
poltergeist	0	0	2	0	1	0.2310585786300049	3
purshased	1	0	0	2	0	0.1224593312018546	3
cierto	0	0	0	1	2	0.31757447619364365	3
blurr	0	0	0	1	2	0.31757447619364365	3
blury	2	0	0	1	0	0.1224593312018546	3
proces	0	1	0	0	2	0.1224593312018546	3
chage	1	0	0	0	2	0.0	3
fangled	0	2	0	0	1	0.1224593312018546	3
banjo	2	0	1	0	0	0.2310585786300049	3
rochester	0	0	0	2	1	0.31757447619364365	3
unmentioned	0	0	0	0	3	0.45257412682243336	3
empower	2	0	0	0	1	0.0	3
compas	0	0	0	1	2	0.31757447619364365	3
compay	3	0	0	0	0	0.45257412682243336	3
circulator	1	0	0	0	2	0.0	3
camea	0	0	0	0	3	0.45257412682243336	3
powercord	1	1	1	0	0	-0.08257020646231472	3
portrayal	3	0	0	0	0	0.45257412682243336	3
retrograde	1	0	0	0	2	0.0	3
waisted	1	0	2	0	0	0.2310585786300049	3
jon	0	1	0	0	2	0.1224593312018546	3
leviathan	0	0	0	1	2	0.31757447619364365	3
hb	0	0	1	2	0	0.31757447619364365	3
whe	0	0	0	0	3	0.45257412682243336	3
gpa	0	0	0	0	3	0.45257412682243336	3
eveytime	1	0	2	0	0	0.2310585786300049	3
holland	0	0	0	0	3	0.45257412682243336	3
cursive	0	0	0	2	1	0.31757447619364365	3
footstool	1	1	0	0	1	-0.34113089511908484	3
elvis	0	0	0	3	0	0.45257412682243336	3
columns	1	0	0	0	2	0.0	3
gingham	0	0	0	2	1	0.31757447619364365	3
egypt	1	0	0	0	2	0.0	3
lighthearted	0	0	1	1	1	-0.08257020646231472	3
freebee	0	0	1	0	2	0.2310585786300049	3
recyclable	0	0	0	3	0	0.45257412682243336	3
cames	0	0	0	0	3	0.45257412682243336	3
lags	1	0	0	2	0	0.1224593312018546	3
lexars	0	0	1	0	2	0.2310585786300049	3
protocols	0	0	1	2	0	0.31757447619364365	3
zippo	0	0	0	1	2	0.31757447619364365	3
citynavigator	0	0	0	2	1	0.31757447619364365	3
nicole	0	0	0	1	2	0.31757447619364365	3
powersaving	0	0	0	0	3	0.45257412682243336	3
quien	3	0	0	0	0	0.45257412682243336	3
predicted	0	0	0	2	1	0.31757447619364365	3
jade	1	0	1	0	1	-0.34113089511908484	3
potent	0	0	0	2	1	0.31757447619364365	3
latex	0	0	0	1	2	0.31757447619364365	3
printable	1	0	0	1	1	-0.34113089511908484	3
elmarit	0	0	0	0	3	0.45257412682243336	3
lithion	2	0	0	1	0	0.1224593312018546	3
walkthrough	0	0	0	1	2	0.31757447619364365	3
gustado	0	0	0	1	2	0.31757447619364365	3
catching	0	0	0	2	1	0.31757447619364365	3
resolder	0	0	0	1	2	0.31757447619364365	3
underperforming	3	0	0	0	0	0.45257412682243336	3
etyomic	0	0	2	0	1	0.2310585786300049	3
casa	0	0	0	0	3	0.45257412682243336	3
vader	0	0	0	0	3	0.45257412682243336	3
casi	1	0	0	0	2	0.0	3
pricepoint	0	0	0	1	2	0.31757447619364365	3
plotting	0	0	0	2	1	0.31757447619364365	3
proadvisor	0	1	0	0	2	0.1224593312018546	3
cadmium	0	0	0	1	2	0.31757447619364365	3
perl	0	0	0	0	3	0.45257412682243336	3
rustic	0	0	0	1	2	0.31757447619364365	3
refeed	1	0	0	2	0	0.1224593312018546	3
hotspotter	0	0	0	0	3	0.45257412682243336	3
nightshot	0	0	1	0	2	0.2310585786300049	3
naval	0	1	0	1	1	-0.2310585786300049	3
headpones	0	0	0	3	0	0.45257412682243336	3
whent	0	0	2	0	1	0.2310585786300049	3
relocation	0	0	1	1	1	-0.08257020646231472	3
rising	0	0	0	1	2	0.31757447619364365	3
caress	0	0	0	1	2	0.31757447619364365	3
ported	1	0	0	1	1	-0.34113089511908484	3
cleric	2	0	0	1	0	0.1224593312018546	3
ninth	1	0	0	1	1	-0.34113089511908484	3
constanly	0	0	0	1	2	0.31757447619364365	3
kelvin	0	0	0	1	2	0.31757447619364365	3
fender	0	0	0	0	3	0.45257412682243336	3
litany	2	0	0	0	1	0.0	3
photoviewer	0	0	0	1	2	0.31757447619364365	3
camer	0	0	0	0	3	0.45257412682243336	3
jeremy	0	2	0	1	0	0.2310585786300049	3
caroline	0	0	0	1	2	0.31757447619364365	3
conduction	0	0	0	0	3	0.45257412682243336	3
vetta	0	0	3	0	0	0.45257412682243336	3
crushing	0	1	0	1	1	-0.2310585786300049	3
unfolds	0	0	1	0	2	0.2310585786300049	3
usuall	0	0	1	2	0	0.31757447619364365	3
reenforce	0	2	0	1	0	0.2310585786300049	3
enamel	0	0	1	0	2	0.2310585786300049	3
programas	1	0	0	0	2	0.0	3
reccommendation	0	0	1	1	1	-0.08257020646231472	3
hcs	2	0	0	0	1	0.0	3
bowling	0	0	0	1	2	0.31757447619364365	3
revers	0	0	0	1	2	0.31757447619364365	3
cleanest	0	0	0	1	2	0.31757447619364365	3
konw	1	0	0	2	0	0.1224593312018546	3
kcals	0	0	3	0	0	0.45257412682243336	3
cabela	0	0	0	3	0	0.45257412682243336	3
folly	1	1	0	0	1	-0.34113089511908484	3
vacuming	0	0	0	0	3	0.45257412682243336	3
undermine	0	0	1	1	1	-0.08257020646231472	3
besfile	0	0	3	0	0	0.45257412682243336	3
xhtml	0	0	1	1	1	-0.08257020646231472	3
girth	0	0	1	1	1	-0.08257020646231472	3
burgundy	1	0	1	1	0	-0.2310585786300049	3
ventrilo	0	0	0	1	2	0.31757447619364365	3
cps	1	0	0	0	2	0.0	3
conectado	2	0	0	0	1	0.0	3
baterries	0	0	1	2	0	0.31757447619364365	3
gong	0	2	0	1	0	0.2310585786300049	3
fastidious	1	0	0	0	2	0.0	3
ration	0	1	2	0	0	0.31757447619364365	3
beverly	0	0	1	1	1	-0.08257020646231472	3
counselor	0	0	0	1	2	0.31757447619364365	3
clak	0	0	3	0	0	0.45257412682243336	3
enfamil	0	0	1	0	2	0.2310585786300049	3
claus	0	0	0	1	2	0.31757447619364365	3
colony	0	0	1	0	2	0.2310585786300049	3
propietary	1	0	1	0	1	-0.34113089511908484	3
littl	0	0	0	1	2	0.31757447619364365	3
vacant	0	0	0	0	3	0.45257412682243336	3
extentions	0	0	0	0	3	0.45257412682243336	3
bros	0	0	0	1	2	0.31757447619364365	3
reconfigures	0	0	1	0	2	0.2310585786300049	3
bender	0	0	0	2	1	0.31757447619364365	3
leno	0	0	0	3	0	0.45257412682243336	3
jammin	0	0	0	2	1	0.31757447619364365	3
vem	0	0	0	0	3	0.45257412682243336	3
geneva	0	0	0	0	3	0.45257412682243336	3
undeleting	3	0	0	0	0	0.45257412682243336	3
binary	0	1	0	1	1	-0.2310585786300049	3
hummingbird	0	0	0	1	2	0.31757447619364365	3
retighten	0	0	0	1	2	0.31757447619364365	3
repaint	0	0	2	1	0	0.31757447619364365	3
personlize	0	0	0	0	3	0.45257412682243336	3
famed	0	0	0	1	2	0.31757447619364365	3
handedness	1	0	0	1	1	-0.34113089511908484	3
cheating	0	0	0	0	3	0.45257412682243336	3
corvette	0	0	1	0	2	0.2310585786300049	3
glassy	0	0	0	0	3	0.45257412682243336	3
conditional	0	0	0	3	0	0.45257412682243336	3
lobster	0	0	0	0	3	0.45257412682243336	3
coupling	0	0	1	2	0	0.31757447619364365	3
cliff	1	2	0	0	0	0.31757447619364365	3
graphite	1	0	0	0	2	0.0	3
nuke	1	1	0	1	0	-0.2310585786300049	3
floss	0	0	1	1	1	-0.08257020646231472	3
predictably	0	0	0	1	2	0.31757447619364365	3
centerpiece	0	0	0	1	2	0.31757447619364365	3
lpi	0	0	3	0	0	0.45257412682243336	3
reclined	0	0	0	2	1	0.31757447619364365	3
veo	1	0	1	0	1	-0.34113089511908484	3
vex	0	0	0	2	1	0.31757447619364365	3
unremovable	1	0	0	1	1	-0.34113089511908484	3
blinding	0	0	0	2	1	0.31757447619364365	3
raji	3	0	0	0	0	0.45257412682243336	3
horridly	0	0	0	1	2	0.31757447619364365	3
pictues	0	1	0	0	2	0.1224593312018546	3
lotus	1	0	0	0	2	0.0	3
pinched	1	0	0	2	0	0.1224593312018546	3
buried	0	0	2	0	1	0.2310585786300049	3
fob	0	0	1	1	1	-0.08257020646231472	3
fov	0	0	0	0	3	0.45257412682243336	3
cellophane	1	0	0	1	1	-0.34113089511908484	3
caregiver	1	1	0	0	1	-0.34113089511908484	3
givin	0	1	0	0	2	0.1224593312018546	3
hinged	0	0	0	0	3	0.45257412682243336	3
helds	0	1	0	0	2	0.1224593312018546	3
floorplans	1	2	0	0	0	0.31757447619364365	3
emisoras	0	0	0	0	3	0.45257412682243336	3
cousins	0	0	0	1	2	0.31757447619364365	3
umd	0	1	0	1	1	-0.2310585786300049	3
refridgerator	0	2	0	0	1	0.1224593312018546	3
fourty	2	0	1	0	0	0.2310585786300049	3
pickle	0	0	0	1	2	0.31757447619364365	3
vst	0	0	0	0	3	0.45257412682243336	3
protein	0	0	1	0	2	0.2310585786300049	3
questar	0	0	3	0	0	0.45257412682243336	3
ruido	0	0	0	2	1	0.31757447619364365	3
podium	0	0	0	1	2	0.31757447619364365	3
lfe	0	0	0	2	1	0.31757447619364365	3
propritary	0	0	0	1	2	0.31757447619364365	3
unfortunetly	0	0	2	1	0	0.31757447619364365	3
befw	0	0	1	1	1	-0.08257020646231472	3
nostril	0	0	0	2	1	0.31757447619364365	3
freeagent	2	1	0	0	0	0.31757447619364365	3
lowered	0	0	1	2	0	0.31757447619364365	3
voodoo	0	2	1	0	0	0.31757447619364365	3
lenny	0	0	0	0	3	0.45257412682243336	3
undesired	0	1	0	0	2	0.1224593312018546	3
calander	0	0	1	0	2	0.2310585786300049	3
equiv	0	0	0	0	3	0.45257412682243336	3
captureperfect	0	0	2	0	1	0.2310585786300049	3
lst	0	0	0	1	2	0.31757447619364365	3
leeway	0	0	0	0	3	0.45257412682243336	3
nitpicker	0	0	0	1	2	0.31757447619364365	3
exaclty	1	1	0	0	1	-0.34113089511908484	3
lotta	0	1	0	0	2	0.1224593312018546	3
godfather	0	0	0	2	1	0.31757447619364365	3
hogging	1	1	0	1	0	-0.2310585786300049	3
backed	0	0	1	0	2	0.2310585786300049	3
newbies	1	0	1	0	1	-0.34113089511908484	3
keying	0	0	0	1	2	0.31757447619364365	3
repairable	0	1	1	1	0	-0.08257020646231472	3
hundredth	0	0	0	1	2	0.31757447619364365	3
cruddy	0	0	0	1	2	0.31757447619364365	3
vd	1	1	0	1	0	-0.2310585786300049	3
lsb	0	0	0	0	3	0.45257412682243336	3
biography	0	0	0	0	3	0.45257412682243336	3
electrostatics	0	0	0	0	3	0.45257412682243336	3
caravan	0	0	0	3	0	0.45257412682243336	3
clinch	0	0	0	2	1	0.31757447619364365	3
woudn	1	0	0	2	0	0.1224593312018546	3
enunciation	0	0	1	0	2	0.2310585786300049	3
harnest	0	3	0	0	0	0.45257412682243336	3
lotts	0	0	0	3	0	0.45257412682243336	3
ruggedize	0	0	0	1	2	0.31757447619364365	3
clipped	0	0	0	1	2	0.31757447619364365	3
recalc	0	0	0	2	1	0.31757447619364365	3
focussing	0	0	2	0	1	0.2310585786300049	3
bungle	2	0	0	1	0	0.1224593312018546	3
espero	0	0	1	1	1	-0.08257020646231472	3
unpopular	0	1	2	0	0	0.31757447619364365	3
cdrom	0	0	1	1	1	-0.08257020646231472	3
gsak	0	0	0	1	2	0.31757447619364365	3
bane	0	1	0	1	1	-0.2310585786300049	3
cyclocomputer	0	0	0	0	3	0.45257412682243336	3
prety	0	0	0	1	2	0.31757447619364365	3
unnecesary	0	0	0	2	1	0.31757447619364365	3
logs	0	0	0	0	3	0.45257412682243336	3
voiceover	0	0	0	1	2	0.31757447619364365	3
cddb	1	0	0	2	0	0.1224593312018546	3
unlatches	0	0	2	0	1	0.2310585786300049	3
underrate	1	0	0	0	2	0.0	3
venezuela	0	1	0	0	2	0.1224593312018546	3
vivotek	0	0	0	0	3	0.45257412682243336	3
rebooted	1	0	0	2	0	0.1224593312018546	3
runny	0	0	0	0	3	0.45257412682243336	3
budding	0	1	0	0	2	0.1224593312018546	3
lattes	1	1	0	0	1	-0.34113089511908484	3
passageway	0	0	0	3	0	0.45257412682243336	3
cane	0	0	0	2	1	0.31757447619364365	3
encompassing	0	0	1	1	1	-0.08257020646231472	3
programm	0	0	0	2	1	0.31757447619364365	3
etiquette	0	0	0	0	3	0.45257412682243336	3
freestyle	1	1	0	0	1	-0.34113089511908484	3
regal	0	0	0	0	3	0.45257412682243336	3
jacob	0	0	0	0	3	0.45257412682243336	3
boa	0	0	0	0	3	0.45257412682243336	3
bop	1	0	1	1	0	-0.2310585786300049	3
leadsinger	2	1	0	0	0	0.31757447619364365	3
preacher	0	1	0	0	2	0.1224593312018546	3
preferrably	0	0	0	1	2	0.31757447619364365	3
bleep	0	0	1	1	1	-0.08257020646231472	3
purify	0	0	1	2	0	0.31757447619364365	3
conpared	1	0	0	1	1	-0.34113089511908484	3
reimporting	1	0	0	0	2	0.0	3
zeroed	0	1	0	1	1	-0.2310585786300049	3
horrifying	0	2	0	1	0	0.2310585786300049	3
farce	2	0	1	0	0	0.2310585786300049	3
cabian	0	3	0	0	0	0.45257412682243336	3
camelbak	0	0	1	0	2	0.2310585786300049	3
nude	0	0	0	0	3	0.45257412682243336	3
fever	0	0	2	0	1	0.2310585786300049	3
hatchback	0	0	0	2	1	0.31757447619364365	3
restores	0	0	0	1	2	0.31757447619364365	3
gbp	1	0	0	0	2	0.0	3
wheelhouse	0	0	0	0	3	0.45257412682243336	3
handly	0	0	0	0	3	0.45257412682243336	3
cia	0	0	1	0	2	0.2310585786300049	3
reissue	1	0	0	1	1	-0.34113089511908484	3
uz	0	0	0	0	3	0.45257412682243336	3
listenning	0	0	0	2	1	0.31757447619364365	3
covenient	0	0	0	3	0	0.45257412682243336	3
laserwriter	0	0	0	1	2	0.31757447619364365	3
laid	0	0	0	1	2	0.31757447619364365	3
rdxs	0	0	1	1	1	-0.08257020646231472	3
plumbing	0	0	1	1	1	-0.08257020646231472	3
pullout	0	0	0	2	1	0.31757447619364365	3
pjs	0	0	0	1	2	0.31757447619364365	3
enquiry	2	0	0	0	1	0.0	3
enjoing	0	0	0	1	2	0.31757447619364365	3
graceful	0	0	0	1	2	0.31757447619364365	3
halloweentown	0	0	1	1	1	-0.08257020646231472	3
possiblity	0	1	0	2	0	0.2310585786300049	3
widscreen	0	0	0	3	0	0.45257412682243336	3
explainations	0	2	1	0	0	0.31757447619364365	3
